Date,A. sp.,A. tamarense,D. acuta,D. acuminata,D. norvegica,Pn. sp.,P. reticulatum,A. spinosum,sst,par,mld,sss,Region
2013-09-15,0,0,0,0,0,240,0,2400,15.9769174135648,13.2285151044528,23.2610956338736,31.6575385851738,Bømlo
2013-09-22,0,0,0,0,0,4800,0,1200,15.2477548550337,15.2909898519516,22.3728207319211,31.5325440137814,Bømlo
2013-09-30,0,0,0,0,0,1200,0,4800,14.5355484791291,17.1164583106836,32.7503823500413,31.647830474071,Bømlo
2013-10-06,0,0,0,0,0,1360,0,0,14.0506852223323,11.5492564459642,57.2073055169521,31.5738929357284,Bømlo
2013-10-13,0,0,0,0,0,2100,0,10800,13.8145328179384,11.2774621208509,39.3380987216265,31.6477010678022,Bømlo
2013-10-21,0,0,0,0,0,140400,0,2400,12.7485505862114,10.3773289700349,48.8019492320525,31.6410574301695,Bømlo
2013-10-27,0,0,0,0,0,95100,0,8400,12.2120482126872,9.77450980148315,59.9680027105869,32.0451054695325,Bømlo
2014-03-02,0,0,0,0,0,0,0,0,6.11819022741073,5.31297109499574,198.088964217748,33.8808688628368,Bømlo
2014-03-10,0,0,0,40,0,0,0,0,6.09594779136853,8.04965455532074,198.088964217748,33.8015625782502,Bømlo
2014-03-16,0,0,0,0,0,0,0,0,5.93199927990253,8.21484236717224,198.088964217748,33.7431579981095,Bømlo
2014-03-23,0,0,0,0,0,80,0,0,5.82903935359075,11.0869988461336,198.088964217748,33.6176223754883,Bømlo
2014-03-30,0,0,0,0,0,80,0,0,6.40343486345731,22.7985084255536,6.00429089864095,33.4523258698292,Bømlo
2014-04-07,0,0,40,0,80,28320,0,0,6.6369830033718,24.0156963427862,19.9408236772586,33.3426510737493,Bømlo
2014-04-21,0,0,0,0,0,80,0,0,7.42296677369338,32.7355949362119,3.06163400870103,33.2400467701447,Bømlo
2014-04-27,0,0,0,40,0,80,0,0,8.53914065238757,35.038739212354,2.97554564476013,33.0995399279472,Bømlo
2014-05-05,0,0,0,0,0,0,0,0,7.69097492022392,32.1738221406937,10.1482715606689,33.1918510045761,Bømlo
2014-05-11,0,0,0,0,0,0,0,2400,9.77062208224566,32.4362056732178,2.97554564476013,32.5810522421812,Bømlo
2014-05-18,0,0,0,0,0,0,0,0,9.06730779012044,36.8830676237742,11.0600258264786,32.6353755853115,Bømlo
2014-05-25,0,0,0,0,0,0,0,0,10.3925381684915,40.3889796654383,6.00429089864095,32.3023086939103,Bømlo
2014-06-02,0,0,0,0,0,200,0,0,11.1102382219755,50.7280644655228,3.51359787354103,32.4964559506147,Bømlo
2014-06-09,0,0,0,0,0,95450,0,300,14.680805230752,40.5832238515218,2.97554564476013,32.4199683360564,Bømlo
2014-06-16,0,0,0,0,0,67200,0,0,10.7015627347506,47.2184722900391,7.13713550567627,32.8266377571302,Bømlo
2014-06-22,0,0,0,0,0,175330,0,0,8.20942570612981,53.842337346077,11.1108964528793,33.8214799929888,Bømlo
2014-06-30,40,0,0,0,0,586900,0,0,11.0695432271713,52.4164351701736,3.01076361460563,33.5495975200946,Bømlo
2014-07-07,0,0,0,160,120,66900,80,0,12.2751286090949,43.1821299711863,7.94519223922338,33.2330650916466,Bømlo
2014-07-13,0,0,0,0,0,7040,0,40,16.2557229262132,38.1889296293259,2.97554564476013,32.8797802069248,Bømlo
2014-07-20,0,0,0,0,0,1520,0,0,17.9229214986165,42.9020859956741,2.97554564476013,31.3841761075533,Bømlo
2014-07-28,0,0,0,0,0,0,0,0,21.2274765112461,46.3188929875692,2.97554564476013,30.9511082967122,Bømlo
2014-08-04,0,0,0,0,0,0,0,0,18.6161518096924,36.5972614924113,9.56326218140431,31.6125886379144,Bømlo
2014-08-11,0,0,0,0,0,560,0,0,17.3147668593969,26.9373343467712,22.8913071461213,32.0185144864596,Bømlo
2014-08-17,0,0,0,0,0,320,0,1200,16.2490894611065,26.6830456256866,23.02435253828,31.4117318666898,Bømlo
2014-08-25,0,0,0,40,0,1800,0,1200,12.8266971050165,30.6006007790565,12.836576853043,33.08776366405,Bømlo
2014-08-31,0,0,0,0,0,600,0,4700,15.0802166278546,27.0624479353428,16.8416425753862,32.4426705776117,Bømlo
2014-09-08,0,0,0,0,0,3000,0,2350,15.6281879376142,19.3363433500131,14.2257303091196,31.6339924641145,Bømlo
2014-09-14,0,0,0,0,0,10350,0,2400,15.6740485949394,21.9211056510607,10.8134999886537,31.7361253591684,Bømlo
2014-09-22,0,0,0,0,0,24000,0,0,15.4308572182289,22.014366910855,14.4213857650757,31.7760635767228,Bømlo
2014-09-29,0,0,0,0,0,19360,0,0,14.6048898941431,11.4048781871796,21.1460609436035,32.1330208411584,Bømlo
2014-10-06,0,0,0,0,0,880,0,0,13.7397130819467,11.6710848947366,34.5954119364421,32.4701697520721,Bømlo
2014-10-13,0,0,0,0,0,5400,0,1200,13.22929027753,8.78785280386607,57.2855675526154,32.5863414666592,Bømlo
2014-10-20,0,0,0,0,0,3900,0,0,13.1866522568923,7.72353554368019,62.8050057826898,32.5676687191694,Bømlo
2014-10-25,0,0,0,0,0,8120,0,1200,12.8125261893639,7.66604674339294,59.9621335543119,32.5324175908015,Bømlo
2015-03-01,0,0,0,0,0,2400,0,0,6.62646988110665,6.8673956155777,164.019491733649,33.6519588568272,Bømlo
2015-03-09,0,0,0,0,0,1440,0,0,6.4164177332169,9.39537550608317,166.518013196114,33.6079891889523,Bømlo
2015-03-15,0,0,0,0,0,800,0,3600,6.2307515511146,13.269511004289,194.731519258939,33.4811500158065,Bømlo
2015-03-22,0,0,0,40,0,120,0,1200,6.33980299876286,15.5608932256699,185.840938079051,33.5667322598971,Bømlo
2015-04-07,0,0,0,0,0,0,0,0,6.04515688235943,18.9055957019329,179.834318112104,33.338996495956,Bømlo
2015-04-13,0,0,0,0,0,900,0,0,6.1798144976298,19.1903786957264,187.046177008213,33.3223721430852,Bømlo
2015-04-19,0,0,0,0,0,300,0,0,6.7444009414086,28.7060634970665,6.82017381374653,33.3016336881197,Bømlo
2015-04-26,0,0,0,40,0,1200,0,0,7.24255515367557,31.3439422130585,11.8778656446017,33.3455541561811,Bømlo
2015-05-04,0,0,0,0,0,2260,0,0,7.79464013759907,30.4612194538116,10.3752318651248,33.51368361253,Bømlo
2015-05-10,200,200,0,0,0,20480,0,0,8.28456240433913,34.2504574457804,6.40929746627808,33.3908469371307,Bømlo
2015-05-17,0,0,40,80,0,18700,0,0,8.51448220473069,37.7065508882205,12.2633065932836,33.3956085596329,Bømlo
2015-05-25,0,0,0,0,160,40,0,0,9.6178428209745,29.2085064013799,17.7260046738845,33.2650416447566,Bømlo
2015-06-01,0,0,0,0,40,0,0,0,9.96023632929875,39.8229285240173,10.9426326262645,33.1940438686273,Bømlo
2015-06-07,0,0,0,0,520,80,0,0,10.2944964384421,37.4337890386581,19.9408236772586,33.0492909749349,Bømlo
2015-06-14,0,0,0,0,520,40,0,40,10.9040076916034,39.2269148031871,7.13713550567627,32.7973347199269,Bømlo
2015-06-21,0,0,0,0,80,900,0,0,11.6484311910776,41.8808815956116,2.97554564476013,32.8241665179913,Bømlo
2015-06-29,0,0,0,0,0,5100,0,0,12.5612745774098,40.2523246765137,3.65838288649535,32.9062224168044,Bømlo
2015-07-05,0,0,0,0,0,0,0,0,14.3780493858533,37.3409591515859,2.97554564476013,32.5946213159806,Bømlo
2015-07-12,0,0,0,0,0,320,0,0,12.6747011771569,36.6796841979027,7.72018855657333,32.8454375633827,Bømlo
2015-07-19,0,0,0,0,40,600,0,0,12.915115185273,35.8842080752055,10.7626296312381,32.6248570955717,Bømlo
2015-07-27,0,0,0,0,0,24150,0,0,13.7825114176824,37.8660494804382,6.60103975198208,32.44157908513,Bømlo
2015-08-03,120,0,0,0,80,633480,0,0,13.757180702992,28.8442205786705,6.97082839868008,32.3350521967961,Bømlo
2015-08-10,0,0,0,0,200,720,0,0,14.3399232228597,27.0089950561523,16.9394704867632,32.2229916499211,Bømlo
2015-08-18,0,0,0,40,160,160,0,1200,16.349937976935,31.3338738600413,6.19603318434495,31.9206821735089,Bømlo
2015-08-24,0,0,0,0,0,160,0,0,16.504725480691,26.8727281888326,8.84325042137733,31.4529132843018,Bømlo
2015-08-31,0,0,0,0,0,0,0,0,16.0202803978553,22.1336152831713,26.6322380946233,31.7525708614252,Bømlo
2015-09-06,0,0,0,0,0,0,0,0,13.5451830594968,24.1302972356478,20.3888745185656,32.5109985547188,Bømlo
2015-09-13,0,0,0,0,0,1500,0,1200,14.8577638039222,23.822761853536,26.7202830681434,32.3228898659731,Bømlo
2015-09-20,40,40,0,0,0,2180,0,0,14.7876538252219,14.7094745417436,34.9241133958865,32.0172605759058,Bømlo
2015-09-27,0,0,0,40,0,8460,0,0,14.4403757437682,14.5705334504445,38.0272074968387,32.0311183929443,Bømlo
2015-10-05,0,0,0,40,80,7000,0,0,13.8148740866245,11.5917247891426,49.7137036445813,31.8358637980926,Bømlo
2015-10-11,0,0,40,0,0,7280,0,3600,13.0683370736929,10.4878408153852,71.7855870173528,31.5868016267434,Bømlo
2015-10-19,0,0,0,0,0,55000,0,0,12.7934354146322,10.9624466220538,61.4862880217723,31.6369073329828,Bømlo
2015-10-25,0,0,0,0,0,15220,0,7200,12.6214445309761,11.3745549329122,61.7308572622446,31.788214072203,Bømlo
2016-02-28,0,0,0,0,0,2100,0,40,5.79734508807843,9.15255962510904,198.088964217748,33.7682133210011,Bømlo
2016-03-06,0,0,0,0,0,12000,0,0,5.29122522549752,10.948993519942,190.869285779122,33.6806520315317,Bømlo
2016-03-14,80,0,0,0,0,14950,0,0,5.35215432827289,14.2397215882937,165.584737141927,33.7350201729016,Bømlo
2016-03-28,0,0,0,40,0,0,0,0,5.43176418695694,13.8055946826935,173.778786292443,33.7747555268116,Bømlo
2016-04-03,0,0,0,0,0,0,0,0,5.70418890928611,14.3847792863846,28.5163993835449,33.6194340632512,Bømlo
2016-04-11,0,0,0,0,0,0,0,0,6.26099305275159,23.6660984794299,2.97554564476013,33.3742365714831,Bømlo
2016-04-17,0,0,0,0,0,0,0,0,6.43892834736751,28.2569452444712,6.70278061353243,33.1995586493076,Bømlo
2016-04-25,0,0,0,0,0,80,0,0,6.38817943670811,34.4617375691732,6.98061123872415,33.4037375816932,Bømlo
2016-05-01,0,0,0,0,0,160,40,0,7.78460873090304,36.7429803053538,6.40929746627808,32.9663049746782,Bømlo
2016-05-09,0,0,0,0,0,0,0,0,9.042999903361,34.9469631989797,2.97554564476013,32.695737692026,Bømlo
2016-05-22,0,0,0,0,0,4500,0,0,8.97025712331136,31.9520346601804,5.61298014567449,33.0742058387169,Bømlo
2016-05-29,0,0,0,0,0,234600,0,0,11.6701742563492,41.2974535544713,2.97554564476013,33.0738110664563,Bømlo
2016-06-05,0,0,0,0,0,110400,0,0,12.7253836118258,44.5236609458923,2.97554564476013,33.0082592108311,Bømlo
2016-06-13,0,0,0,0,0,125350,0,0,13.6848635062193,47.8020104408264,2.97554564476013,32.7075162056165,Bømlo
2016-06-20,0,0,0,0,0,23080,0,0,11.6117359063564,44.3957870483398,3.50185861342992,32.7295369857397,Bømlo
2016-06-26,0,0,0,0,0,5180,0,0,13.6561195911505,36.0069160381953,2.97554564476013,32.1542873871632,Bømlo
2016-07-03,0,0,0,0,0,0,0,0,14.0374508148585,28.4721346696218,9.39891168398735,31.7650915781657,Bømlo
2016-07-11,0,0,0,0,0,80,0,0,14.5183882835584,33.1086675882339,3.50185861342992,31.6127659235245,Bømlo
2016-07-18,0,0,0,0,0,5400,40,0,13.9647853313348,33.1344634056091,10.1482715606689,31.8826317420373,Bømlo
2016-07-25,0,0,0,0,0,4500,0,0,16.3298482650366,33.9252411007881,2.97554564476013,31.5649930024758,Bømlo
2016-08-01,0,0,0,0,0,0,0,0,16.5669884803968,27.6608153343201,12.4961367142506,31.065767679459,Bømlo
2016-08-08,0,0,0,0,0,2720,0,0,15.5514594591581,24.6090828378995,15.5835786232582,31.3607774881216,Bømlo
2016-08-15,0,0,0,0,0,48000,0,0,14.1630802888137,25.9324080308278,3.15554859088017,31.6339863997239,Bømlo
2016-08-22,0,0,0,0,0,93600,0,0,15.5704587789682,23.6512184282144,2.97554564476013,31.710837779901,Bømlo
2016-08-29,0,0,0,0,0,160,0,0,15.1619741977789,17.4600529074669,6.98061123872415,31.9899909679706,Bømlo
2016-09-05,0,0,0,0,0,0,0,0,16.4828922320635,19.7588368852933,12.4824406550481,31.5429708040678,Bømlo
2016-09-11,0,0,0,0,0,80,0,0,16.1008649972769,20.1902553757032,18.7316736074594,31.954201282599,Bømlo
2016-09-18,0,0,0,0,0,0,0,1200,16.8520728869316,22.4286031881968,6.40929746627808,31.8933450258695,Bømlo
2016-09-25,0,0,0,0,0,0,0,0,16.2875472826835,17.1994343201319,24.0867612789839,31.9039496397361,Bømlo
2016-10-03,0,0,0,0,0,320,0,2400,15.0663952460656,14.7876486917337,37.7630731142484,31.9264194781964,Bømlo
2016-10-09,80,0,0,0,0,624450,0,2400,14.545558758271,15.2160364230474,42.8598961463341,31.7342486259265,Bømlo
2016-10-16,0,0,0,40,0,448500,0,0,13.8724354230441,12.5694735109806,70.1773000863882,31.5570593613845,Bømlo
2016-10-23,0,0,0,0,0,149100,0,19200,12.9774965384068,5.97867944764082,77.8587308052259,31.9461785829984,Bømlo
2017-02-26,0,0,0,0,0,1800,0,0,6.40855633906829,7.80547927419345,178.059724856646,33.9839585133088,Bømlo
2017-03-06,80,40,0,0,0,23400,0,0,5.79552156497271,8.48002453247706,168.421736888396,33.8341064453125,Bømlo
2017-03-12,0,0,0,0,0,1800,0,1200,6.16556957440499,8.35362503925959,176.200997768304,34.0883333255083,Bømlo
2017-03-19,0,80,0,0,0,0,0,0,6.12435878851475,11.5095970431964,156.416323930789,34.0294514191456,Bømlo
2017-03-26,0,0,0,0,0,80,0,0,6.0550134854439,15.1867653548718,165.888000879532,33.7921954423953,Bømlo
2017-04-02,0,0,0,0,0,0,0,0,5.92037247388791,16.327650642395,12.6604870038155,33.5064488924467,Bømlo
2017-04-16,0,0,0,0,0,0,0,0,6.75438419977824,20.8017741680145,11.8309083351722,33.2414092039451,Bømlo
2017-04-23,0,0,0,0,0,0,0,0,6.71182852524978,26.1323310256004,104.025681128869,33.4630619929387,Bømlo
2017-05-01,0,120,0,0,40,25450,0,0,7.97412386918679,38.6425112724304,6.60103975198208,34.0023422241211,Bømlo
2017-05-08,0,0,0,0,0,8040,0,0,8.30560454344138,47.2122901916504,7.22518045474321,33.9156870719714,Bømlo
2017-05-14,0,0,0,0,0,80,0,0,9.05100450760279,33.4087132453918,11.0013292263716,33.4993614783654,Bømlo
2017-05-21,0,0,0,0,0,40,0,0,9.73189378396059,31.0253107984861,6.89843602058215,32.8308517260429,Bømlo
2017-05-28,0,0,0,0,0,0,0,0,10.9713845375257,37.639471801122,5.15123344079042,32.3994024227827,Bømlo
2017-06-06,0,0,0,0,0,0,0,0,11.7695453839424,30.9516979177793,6.40929746627808,32.2716245406713,Bømlo
2017-06-11,0,0,0,0,0,280,0,0,12.0789686838786,26.168227426211,10.1482715606689,31.9350902850811,Bømlo
2017-06-18,0,0,0,0,0,200,0,0,13.584599225949,32.7952266772588,6.40929746627808,31.6780431209466,Bømlo
2017-06-25,0,0,0,0,0,80,0,0,13.7521833517613,28.7992136001587,11.2302460548205,31.7065539726844,Bømlo
2017-07-03,0,0,0,0,0,1200,0,1200,13.1675405502319,40.0466544469198,9.29717093247634,32.0140003302158,Bømlo
2017-07-09,0,0,0,40,0,24900,0,0,12.7075572380653,36.5163018306096,10.1482715606689,32.3868440481333,Bømlo
2017-07-16,0,0,0,0,0,2700,0,0,13.5750028170072,39.1382150769234,10.1482715606689,32.0395159110045,Bømlo
2017-07-23,0,0,0,80,0,900,0,1200,15.6054111138368,39.2658991495768,2.97554564476013,32.045543377216,Bømlo
2017-07-31,0,0,0,40,0,480,0,5875,15.576658982497,31.4052584330241,10.7156723218086,32.1526566529885,Bømlo
2017-08-06,0,0,0,0,0,0,0,4700,16.1563996779613,24.2666887243589,12.5548333143577,31.9099294711382,Bømlo
2017-08-14,0,0,0,0,0,80,0,0,15.9082486079289,22.0511498808861,14.4213857650757,31.8033545567439,Bømlo
2017-08-20,0,0,0,80,0,240,0,4700,16.0144419792371,28.2697038650513,27.1213766244742,31.2035137078701,Bømlo
2017-08-28,0,0,0,0,0,4400,0,0,15.9434496561686,25.8245663642883,14.1983386064187,31.3719319074582,Bømlo
