Date,par,sst,mld,sss
2006-01-01,,5.91500854492188,22.8150024414062,33.1511116027832
2006-01-02,,5.90499877929688,22.8150024414062,33.1470108032227
2006-01-03,,5.87501525878906,22.8150024414062,33.1454162597656
2006-01-04,,5.75,22.8150024414062,33.1390686035156
2006-01-05,,5.47500610351563,22.8150024414062,33.1403579711914
2006-01-06,,5.42500305175781,22.8150024414062,33.1335372924805
2006-01-07,,5.40499877929688,22.8150024414062,33.1331634521484
2006-01-08,,5.39500427246094,22.8150024414062,33.1363410949707
2006-01-09,,5.31001281738281,22.8150024414062,33.1471824645996
2006-01-10,,5.38999938964844,22.8150024414062,33.1678848266602
2006-01-11,,5.52500915527344,22.8150024414062,33.2148056030273
2006-01-12,,5.49501037597656,22.8150024414062,33.2729873657227
2006-01-13,,5.49000549316406,22.8150024414062,33.308910369873
2006-01-14,,5.42001342773438,22.8150024414062,33.3342247009277
2006-01-15,,5.385009765625,22.8150024414062,33.3499298095703
2006-01-16,,5.33999633789063,22.8150024414062,33.3762550354004
2006-01-17,,5.3800048828125,22.8150024414062,33.4372329711914
2006-01-18,,5.44999694824219,22.8150024414062,33.5145950317383
2006-01-19,,5.46000671386719,22.8150024414062,33.5849914550781
2006-01-20,,5.41999816894531,22.8150024414062,33.6251029968262
2006-01-21,,5.36500549316406,22.8150024414062,33.6455612182617
2006-01-22,,5.33500671386719,22.8150024414062,33.6649513244629
2006-01-23,,5.35000610351563,22.8150024414062,33.6874160766602
2006-01-24,,5.36001586914063,22.8150024414062,33.7081069946289
2006-01-25,,5.31500244140625,22.8150024414062,33.6916198730469
2006-01-26,,5.28500366210938,22.8150024414062,33.6955909729004
2006-01-27,,5.23500061035156,22.8150024414062,33.7063598632812
2006-01-28,,5.23500061035156,22.8150024414062,33.7242889404297
2006-01-29,,5.09001159667969,22.8150024414062,33.752815246582
2006-01-30,,5.08500671386719,22.8150024414062,33.7763748168945
2006-01-31,,5.07000732421875,22.8150024414062,33.789005279541
2006-02-01,,4.94500732421875,22.8150024414062,33.7947158813477
2006-02-02,,4.96501159667969,22.8150024414062,33.8110504150391
2006-02-03,,5.01499938964844,22.8150024414062,33.829906463623
2006-02-04,,5.03999328613281,22.8150024414062,33.8214797973633
2006-02-05,,5.06500244140625,22.8150024414062,33.8121032714844
2006-02-06,,5.05500793457031,22.8150024414062,33.805549621582
2006-02-07,,5.03999328613281,22.8150024414062,33.80712890625
2006-02-08,,4.53500366210938,22.8150024414062,33.848461151123
2006-02-09,,4.53500366210938,22.8150024414062,33.8633422851562
2006-02-10,,4.63999938964844,22.8150024414062,33.8939437866211
2006-02-11,,4.68499755859375,22.8150024414062,33.8975067138672
2006-02-12,,4.47500610351563,22.8150024414062,33.8922843933105
2006-02-13,,4.43501281738281,22.8150024414062,33.8850059509277
2006-02-14,,4.43501281738281,22.8150024414062,33.8770446777344
2006-02-15,,4.74000549316406,22.8150024414062,33.8310050964355
2006-02-16,,4.510009765625,22.8150024414062,33.7760429382324
2006-02-17,,4.64500427246094,22.8150024414062,33.7585525512695
2006-02-18,,4.69000244140625,22.8150024414062,33.7555961608887
2006-02-19,,4.84001159667969,22.8150024414062,33.7552032470703
2006-02-20,,4.83999633789063,22.8150024414062,33.7530097961426
2006-02-21,,4.84001159667969,22.8150024414062,33.7489891052246
2006-02-22,,4.66500854492188,22.8150024414062,33.6217002868652
2006-02-23,,4.63999938964844,22.8150024414062,33.6363525390625
2006-02-24,,4.61500549316406,22.8150024414062,33.6435317993164
2006-02-25,,4.61500549316406,22.8150024414062,33.7265586853027
2006-02-26,,4.63999938964844,22.8150024414062,33.8047904968262
2006-02-27,,4.62001037597656,22.8150024414062,33.8087692260742
2006-02-28,,3.77000427246094,22.8150024414062,33.7790718078613
2006-03-01,,3.69001770019531,22.8150024414062,33.6538352966309
2006-03-02,,3.61500549316406,22.8150024414062,33.631664276123
2006-03-03,,3.61000061035156,22.8150024414062,33.6099624633789
2006-03-04,,3.67001342773437,22.8150024414062,33.6064414978027
2006-03-05,,3.7550048828125,22.8150024414062,33.6035652160645
2006-03-06,,3.73501586914062,22.8150024414062,33.6032524108887
2006-03-07,,3.78001403808594,22.8150024414062,33.6006927490234
2006-03-08,,3.67999267578125,22.8150024414062,33.6114349365234
2006-03-09,,3.88499450683594,22.8150024414062,33.6294479370117
2006-03-10,,3.89501953125,22.8150024414062,33.6293449401855
2006-03-11,,3.80000305175781,22.8150024414062,33.6134376525879
2006-03-12,,3.82000732421875,22.8150024414062,33.6095123291016
2006-03-13,14.5622220039368,4.84001159667969,22.8150024414062,33.6205291748047
2006-03-14,,5.23001098632813,22.8150024414062,33.6291122436523
2006-03-15,,5.20501708984375,22.8150024414062,33.6051139831543
2006-03-16,,4.91500854492188,22.8150024414062,33.5950241088867
2006-03-17,,4.82499694824219,22.8150024414062,33.597957611084
2006-03-18,,4.80500793457031,22.8150024414062,33.6261940002441
2006-03-19,,4.75001525878906,22.8150024414062,33.6684608459473
2006-03-20,,4.68000793457031,22.8150024414062,33.6595344543457
2006-03-21,12.4150938987732,4.510009765625,22.8150024414062,33.6340751647949
2006-03-22,,3.67500305175781,22.8150024414062,33.6266098022461
2006-03-23,,3.83000183105469,22.8150024414062,33.6102333068848
2006-03-24,,4.05000305175781,22.8150024414062,33.6012229919434
2006-03-25,,4.5,22.8150024414062,33.6345634460449
2006-03-26,,4.61500549316406,22.8150024414062,33.6247787475586
2006-03-27,,4.57000732421875,22.8150024414062,33.6202049255371
2006-03-28,,4.57501220703125,22.8150024414062,33.6185417175293
